t,x,y,yaw,act_vx,act_wz,closest_i,cte,target_x,target_y,dist_target,dist_goal,desired_yaw,heading_err,heading_err_deg,cmd_vx,cmd_wz,wz_sat,at_goal
1789855377.6950,41.6797,-75.2455,-1.0854,0.8129,0.0811,132,0.0007,42.4638,-76.7672,1.7118,2.3701,-1.0950,-0.0096,-0.5490,0.7929,-0.0096,0,0
1789855377.7424,41.7023,-75.2887,-1.0863,0.8131,-0.0383,132,0.0011,42.4638,-76.7672,1.6630,2.3213,-1.0952,-0.0089,-0.5077,0.7934,-0.0089,0,0
1789855377.7920,41.7163,-75.3180,-1.0908,0.8101,-0.1116,132,0.0003,42.4638,-76.7672,1.6306,2.2889,-1.0946,-0.0038,-0.2198,0.7972,-0.0038,0,0
1789855377.8422,41.7303,-75.3474,-1.0951,0.8136,-0.1092,132,-0.0006,42.4638,-76.7672,1.5981,2.2564,-1.0939,0.0012,0.0685,0.7991,0.0012,0,0
1789855377.8922,41.7445,-75.3765,-1.0978,0.8107,-0.0655,132,-0.0012,42.4638,-76.7672,1.5657,2.2239,-1.0935,0.0043,0.2460,0.7968,0.0043,0,0
1789855377.9422,41.7574,-75.4046,-1.1027,0.7711,-0.1239,132,-0.0025,42.4638,-76.7672,1.5348,2.1931,-1.0925,0.0102,0.5844,0.7924,0.0102,0,0
1789855377.9921,41.7762,-75.4459,-1.1092,0.7580,-0.0915,132,-0.0045,42.4638,-76.7672,1.4894,2.1477,-1.0910,0.0182,1.0446,0.7865,0.0182,0,0
1789855378.0427,41.7897,-75.4730,-1.1094,0.7565,-0.0041,132,-0.0048,42.4638,-76.7672,1.4592,2.1175,-1.0906,0.0188,1.0776,0.7860,0.0188,0,0
1789855378.0960,41.8033,-75.5005,-1.1094,0.7679,0.0000,132,-0.0052,42.4638,-76.7672,1.4285,2.0868,-1.0902,0.0192,1.1007,0.7857,0.0192,0,0
1789855378.1421,41.8172,-75.5284,-1.1094,0.7793,0.0000,132,-0.0055,42.4638,-76.7672,1.3973,2.0556,-1.0897,0.0196,1.1253,0.7854,0.0196,0,0
1789855378.1951,41.8313,-75.5567,-1.1093,0.7891,0.0018,132,-0.0058,42.4638,-76.7672,1.3658,2.0240,-1.0893,0.0200,1.1465,0.7851,0.0200,0,0
1789855378.2423,41.8457,-75.5836,-1.1057,0.7633,0.0894,132,-0.0052,42.4638,-76.7672,1.3352,1.9935,-1.0895,0.0162,0.9271,0.7880,0.0162,0,0
1789855378.2924,41.8610,-75.6089,-1.0972,0.7361,0.2125,132,-0.0031,42.4638,-76.7672,1.3058,1.9640,-1.0909,0.0063,0.3609,0.7953,0.0063,0,0
1789855378.3428,41.8764,-75.6341,-1.0890,0.7374,0.2054,132,-0.0008,42.4638,-76.7672,1.2763,1.9345,-1.0925,-0.0035,-0.2012,0.7974,-0.0035,0,0
1789855378.3922,41.8912,-75.6603,-1.0855,0.7514,0.0888,132,0.0005,42.4638,-76.7672,1.2462,1.9045,-1.0934,-0.0079,-0.4541,0.7941,-0.0079,0,0
1789855378.4421,41.9129,-75.7013,-1.0851,0.7793,0.0000,133,0.0055,42.7820,-77.3840,1.8938,1.8581,-1.0941,-0.0089,-0.5116,0.6953,-0.0089,0,0
1789855378.4994,41.9203,-75.7153,-1.0851,0.7864,0.0000,133,0.0055,42.7820,-77.3840,1.8780,1.8423,-1.0941,-0.0090,-0.5159,0.6952,-0.0090,0,0
1789855378.5422,41.9349,-75.7430,-1.0851,0.7838,-0.0000,133,0.0054,42.7820,-77.3840,1.8467,1.8109,-1.0943,-0.0092,-0.5249,0.6951,-0.0092,0,0
1789855378.5925,41.9418,-75.7560,-1.0852,0.7528,-0.0023,133,0.0054,42.7820,-77.3840,1.8320,1.7962,-1.0944,-0.0091,-0.5238,0.6951,-0.0091,0,0
1789855378.6427,41.9592,-75.7913,-1.0894,0.6367,-0.0826,133,0.0042,42.7820,-77.3840,1.7927,1.7569,-1.0940,-0.0045,-0.2605,0.6981,-0.0045,0,0
1789855378.6931,41.9700,-75.8138,-1.0926,0.6238,-0.0797,133,0.0032,42.7820,-77.3840,1.7677,1.7320,-1.0935,-0.0009,-0.0540,0.7005,-0.0009,0,0
1789855378.7421,41.9874,-75.8480,-1.0937,0.6411,-0.0050,133,0.0025,42.7820,-77.3840,1.7293,1.6936,-1.0934,0.0003,0.0195,0.7009,0.0003,0,0
1789855378.7924,41.9985,-75.8701,-1.0948,0.6190,-0.0258,133,0.0020,42.7820,-77.3840,1.7046,1.6688,-1.0932,0.0015,0.0878,0.7001,0.0015,0,0
1789855378.8419,42.0136,-75.9034,-1.1013,0.6116,-0.1043,133,-0.0003,42.7820,-77.3840,1.6681,1.6324,-1.0921,0.0092,0.5293,0.6951,0.0092,0,0
1789855378.8923,42.0248,-75.9250,-1.1005,0.6080,0.0219,133,-0.0005,42.7820,-77.3840,1.6438,1.6080,-1.0921,0.0084,0.4790,0.6957,0.0084,0,0
1789855378.9424,42.0366,-75.9456,-1.0962,0.5933,0.1075,133,0.0002,42.7820,-77.3840,1.6200,1.5843,-1.0927,0.0035,0.1994,0.6988,0.0035,0,0
1789855378.9952,42.0551,-75.9767,-1.0879,0.6049,0.1395,133,0.0020,42.7820,-77.3840,1.5839,1.5481,-1.0940,-0.0061,-0.3504,0.6971,-0.0061,0,0
1789855379.0420,42.0679,-75.9980,-1.0825,0.6184,0.1362,133,0.0033,42.7820,-77.3840,1.5591,1.5234,-1.0951,-0.0126,-0.7215,0.6929,-0.0126,0,0
1789855379.0928,42.0810,-76.0198,-1.0774,0.6350,0.1278,133,0.0047,42.7820,-77.3840,1.5338,1.4980,-1.0962,-0.0188,-1.0775,0.6889,-0.0188,0,0
1789855379.1425,42.0939,-76.0421,-1.0747,0.6453,0.0672,133,0.0056,42.7820,-77.3840,1.5080,1.4723,-1.0970,-0.0223,-1.2775,0.6866,-0.0223,0,0
1789855379.1920,42.1060,-76.0651,-1.0756,0.6501,-0.0231,133,0.0056,42.7820,-77.3840,1.4820,1.4463,-1.0972,-0.0216,-1.2379,0.6870,-0.0216,0,0
1789855379.2420,42.1172,-76.0886,-1.0808,0.6501,-0.1294,133,0.0044,42.7820,-77.3840,1.4560,1.4202,-1.0966,-0.0159,-0.9093,0.6908,-0.0159,0,0
1789855379.2993,42.1273,-76.1125,-1.0892,0.6455,-0.2118,133,0.0022,42.7820,-77.3840,1.4301,1.3944,-1.0953,-0.0061,-0.3497,0.6971,-0.0061,0,0
1789855379.3421,42.1379,-76.1363,-1.0955,0.6496,-0.1569,133,0.0003,42.7820,-77.3840,1.4041,1.3684,-1.0942,0.0013,0.0723,0.7003,0.0013,0,0
1789855379.3926,42.1436,-76.1480,-1.0965,0.6530,-0.0923,133,-0.0001,42.7820,-77.3840,1.3910,1.3553,-1.0940,0.0025,0.1415,0.6995,0.0025,0,0
1789855379.4418,42.1605,-76.1820,-1.0985,0.6250,-0.0477,134,-0.0052,42.9026,-77.6315,1.6284,1.3174,-1.0976,0.0009,0.0520,0.5994,0.0009,0,0
1789855379.4925,42.1713,-76.2040,-1.0998,0.6121,-0.0323,134,-0.0055,42.9026,-77.6315,1.6039,1.2929,-1.0973,0.0024,0.1393,0.6002,0.0024,0,0
1789855379.5423,42.1814,-76.2239,-1.0998,0.5582,0.0000,134,-0.0055,42.9026,-77.6315,1.5816,1.2706,-1.0973,0.0025,0.1413,0.6002,0.0025,0,0
1789855379.5921,42.1905,-76.2417,-1.0998,0.5012,0.0000,134,-0.0055,42.9026,-77.6315,1.5616,1.2505,-1.0973,0.0025,0.1431,0.6002,0.0025,0,0
1789855379.6443,42.1993,-76.2590,-1.0998,0.4849,0.0000,134,-0.0055,42.9026,-77.6315,1.5422,1.2311,-1.0972,0.0025,0.1449,0.6002,0.0025,0,0
1789855379.6985,42.2084,-76.2768,-1.0998,0.4977,0.0000,134,-0.0055,42.9026,-77.6315,1.5222,1.2112,-1.0972,0.0026,0.1468,0.6002,0.0026,0,0
1789855379.7420,42.2174,-76.2945,-1.0998,0.4977,0.0000,134,-0.0054,42.9026,-77.6315,1.5023,1.1913,-1.0972,0.0026,0.1488,0.6002,0.0026,0,0
1789855379.7920,42.2264,-76.3122,-1.0998,0.4977,0.0000,134,-0.0054,42.9026,-77.6315,1.4824,1.1714,-1.0971,0.0026,0.1508,0.6002,0.0026,0,0
1789855379.8424,42.2355,-76.3300,-1.0998,0.4977,0.0000,134,-0.0054,42.9026,-77.6315,1.4625,1.1515,-1.0971,0.0027,0.1528,0.6002,0.0027,0,0
1789855379.8928,42.2445,-76.3477,-1.0998,0.4977,0.0000,134,-0.0054,42.9026,-77.6315,1.4426,1.1316,-1.0971,0.0027,0.1549,0.6002,0.0027,0,0
1789855379.9421,42.2535,-76.3655,-1.0998,0.4977,0.0000,134,-0.0054,42.9026,-77.6315,1.4227,1.1117,-1.0970,0.0027,0.1571,0.6001,0.0027,0,0
1789855379.9923,42.2625,-76.3830,-1.0998,0.4910,0.0000,134,-0.0054,42.9026,-77.6315,1.4031,1.0921,-1.0970,0.0028,0.1592,0.6001,0.0028,0,0
1789855380.0424,42.2715,-76.4007,-1.0998,0.4977,0.0000,134,-0.0053,42.9026,-77.6315,1.3832,1.0721,-1.0969,0.0028,0.1615,0.6001,0.0028,0,0
1789855380.0923,42.2851,-76.4275,-1.0998,0.5020,0.0000,134,-0.0053,42.9026,-77.6315,1.3531,1.0421,-1.0969,0.0029,0.1651,0.6001,0.0029,0,0
1789855380.1420,42.2897,-76.4365,-1.0998,0.5053,0.0000,134,-0.0053,42.9026,-77.6315,1.3430,1.0320,-1.0969,0.0029,0.1663,0.6001,0.0029,0,0
1789855380.1922,42.2988,-76.4543,-1.0998,0.5020,0.0000,134,-0.0053,42.9026,-77.6315,1.3230,1.0119,-1.0968,0.0029,0.1689,0.6001,0.0029,0,0
1789855380.2422,42.3126,-76.4813,-1.0998,0.5053,0.0000,134,-0.0053,42.9026,-77.6315,1.2927,0.9816,-1.0968,0.0030,0.1728,0.6001,0.0030,0,0
1789855380.2919,42.3265,-76.5082,-1.0987,0.5048,0.0208,134,-0.0050,42.9026,-77.6315,1.2624,0.9514,-1.0969,0.0018,0.1020,0.5993,0.0018,0,0
1789855380.3458,42.3312,-76.5172,-1.0985,0.5070,0.0145,134,-0.0049,42.9026,-77.6315,1.2522,0.9412,-1.0969,0.0016,0.0913,0.5992,0.0016,0,0
1789855380.3927,42.3452,-76.5446,-1.0985,0.5119,0.0000,134,-0.0048,42.9026,-77.6315,1.2215,0.9105,-1.0969,0.0016,0.0936,0.5992,0.0016,0,0
1789855380.4423,42.3545,-76.5628,-1.0985,0.5119,0.0000,134,-0.0048,42.9026,-77.6315,1.2011,0.8900,-1.0969,0.0017,0.0952,0.5991,0.0017,0,0
1789855380.4955,42.3638,-76.5810,-1.0985,0.5119,0.0000,135,-0.0032,43.1314,-78.1137,1.7142,0.8696,-1.1065,-0.0080,-0.4582,0.5115,-0.0080,0,0
1789855380.5422,42.3778,-76.6085,-1.0985,0.5101,0.0000,135,-0.0034,43.1314,-78.1137,1.6834,0.8387,-1.1067,-0.0081,-0.4666,0.5114,-0.0081,0,0
1789855380.5920,42.3821,-76.6169,-1.0985,0.4872,0.0000,135,-0.0034,43.1314,-78.1137,1.6739,0.8293,-1.1067,-0.0082,-0.4692,0.5114,-0.0082,0,0
1789855380.6453,42.3899,-76.6322,-1.0985,0.4294,0.0002,135,-0.0035,43.1314,-78.1137,1.6567,0.8121,-1.1068,-0.0083,-0.4744,0.5113,-0.0083,0,0
1789855380.6923,42.3968,-76.6456,-1.0985,0.3775,0.0000,135,-0.0036,43.1314,-78.1137,1.6416,0.7970,-1.1069,-0.0084,-0.4788,0.5113,-0.0084,0,0
1789855380.7435,42.4038,-76.6593,-1.0985,0.3840,0.0000,135,-0.0037,43.1314,-78.1137,1.6263,0.7817,-1.1070,-0.0084,-0.4833,0.5113,-0.0084,0,0
1789855380.7926,42.4108,-76.6730,-1.0985,0.3840,0.0000,135,-0.0038,43.1314,-78.1137,1.6109,0.7663,-1.1070,-0.0085,-0.4879,0.5112,-0.0085,0,0
1789855380.8424,42.4213,-76.6937,-1.0985,0.3882,0.0000,135,-0.0039,43.1314,-78.1137,1.5877,0.7431,-1.1072,-0.0086,-0.4949,0.5112,-0.0086,0,0
1789855380.8923,42.4285,-76.7076,-1.0983,0.3931,0.0059,135,-0.0039,43.1314,-78.1137,1.5720,0.7274,-1.1073,-0.0090,-0.5157,0.5110,-0.0090,0,0
1789855380.9512,42.4393,-76.7284,-1.0980,0.3887,0.0015,135,-0.0040,43.1314,-78.1137,1.5486,0.7040,-1.1075,-0.0094,-0.5397,0.5108,-0.0094,0,0
1789855380.9919,42.4465,-76.7426,-1.0980,0.3982,0.0000,135,-0.0040,43.1314,-78.1137,1.5326,0.6880,-1.1076,-0.0095,-0.5453,0.5107,-0.0095,0,0
1789855381.0420,42.4538,-76.7568,-1.0980,0.3982,0.0000,135,-0.0041,43.1314,-78.1137,1.5167,0.6721,-1.1077,-0.0096,-0.5510,0.5107,-0.0096,0,0
1789855381.0922,42.4610,-76.7710,-1.0980,0.3982,0.0000,135,-0.0042,43.1314,-78.1137,1.5008,0.6562,-1.1078,-0.0097,-0.5569,0.5106,-0.0097,0,0
1789855381.1475,42.4683,-76.7852,-1.0980,0.3982,0.0000,135,-0.0043,43.1314,-78.1137,1.4849,0.6403,-1.1079,-0.0098,-0.5629,0.5106,-0.0098,0,0
1789855381.1930,42.4755,-76.7993,-1.0980,0.3982,0.0000,135,-0.0044,43.1314,-78.1137,1.4689,0.6243,-1.1080,-0.0099,-0.5690,0.5105,-0.0099,0,0
1789855381.2427,42.4828,-76.8135,-1.0980,0.3982,0.0000,135,-0.0044,43.1314,-78.1137,1.4530,0.6084,-1.1081,-0.0100,-0.5753,0.5105,-0.0100,0,0
1789855381.2923,42.4901,-76.8278,-1.0980,0.4024,0.0000,135,-0.0045,43.1314,-78.1137,1.4369,0.5923,-1.1082,-0.0102,-0.5818,0.5104,-0.0102,0,0
1789855381.3424,42.5012,-76.8494,-1.0978,0.4029,0.0015,135,-0.0046,43.1314,-78.1137,1.4127,0.5680,-1.1084,-0.0106,-0.6080,0.5102,-0.0106,0,0
1789855381.3923,42.5050,-76.8566,-1.0976,0.4068,0.0044,135,-0.0046,43.1314,-78.1137,1.4045,0.5599,-1.1085,-0.0109,-0.6235,0.5101,-0.0109,0,0
1789855381.4426,42.5124,-76.8711,-1.0974,0.4073,0.0058,135,-0.0046,43.1314,-78.1137,1.3882,0.5436,-1.1087,-0.0113,-0.6466,0.5099,-0.0113,0,0
1789855381.4953,42.5233,-76.8924,-1.0973,0.3982,0.0000,135,-0.0047,43.1314,-78.1137,1.3643,0.5197,-1.1089,-0.0116,-0.6624,0.5098,-0.0116,0,0
1789855381.5424,42.5307,-76.9068,-1.0973,0.4053,0.0000,135,-0.0047,43.1314,-78.1137,1.3481,0.5035,-1.1090,-0.0117,-0.6704,0.5097,-0.0117,0,0
1789855381.5945,42.5380,-76.9212,-1.0977,0.4017,-0.0103,135,-0.0049,43.1314,-78.1137,1.3321,0.4874,-1.1091,-0.0113,-0.6503,0.5099,-0.0113,0,0
1789855381.6422,42.5490,-76.9430,-1.0982,0.4113,-0.0050,136,-0.0057,43.1824,-78.2160,1.4219,0.4629,-1.1091,-0.0109,-0.6228,0.4359,-0.0109,0,0
1789855381.6920,42.5563,-76.9572,-1.0983,0.3973,-0.0011,136,-0.0057,43.1824,-78.2160,1.4060,0.4470,-1.1092,-0.0110,-0.6288,0.4358,-0.0110,0,0
1789855381.7458,42.5621,-76.9687,-1.0985,0.3227,-0.0059,136,-0.0058,43.1824,-78.2160,1.3931,0.4341,-1.1093,-0.0108,-0.6184,0.4359,-0.0108,0,0
1789855381.7951,42.5671,-76.9790,-1.0994,0.2858,-0.0232,136,-0.0061,43.1824,-78.2160,1.3816,0.4227,-1.1092,-0.0098,-0.5599,0.4363,-0.0098,0,0
1789855381.8424,42.5718,-76.9895,-1.1014,0.2870,-0.0497,136,-0.0066,43.1824,-78.2160,1.3701,0.4112,-1.1089,-0.0075,-0.4285,0.4373,-0.0075,0,0
1789855381.8980,42.5768,-76.9999,-1.1023,0.2893,-0.0224,136,-0.0069,43.1824,-78.2160,1.3586,0.3996,-1.1088,-0.0065,-0.3711,0.4377,-0.0065,0,0
1789855381.9420,42.5847,-77.0152,-1.1018,0.2873,0.0127,136,-0.0069,43.1824,-78.2160,1.3414,0.3824,-1.1090,-0.0072,-0.4137,0.4374,-0.0072,0,0
1789855381.9953,42.5903,-77.0254,-1.1005,0.2914,0.0305,136,-0.0066,43.1824,-78.2160,1.3297,0.3708,-1.1093,-0.0087,-0.5008,0.4367,-0.0087,0,0
1789855382.0452,42.5960,-77.0357,-1.0990,0.2935,0.0392,136,-0.0063,43.1824,-78.2160,1.3180,0.3591,-1.1097,-0.0107,-0.6132,0.4359,-0.0107,0,0
1789855382.0921,42.5987,-77.0409,-1.0988,0.2938,0.0223,136,-0.0062,43.1824,-78.2160,1.3121,0.3531,-1.1098,-0.0110,-0.6295,0.4358,-0.0110,0,0
1789855382.1461,42.6068,-77.0569,-1.0990,0.2977,-0.0043,136,-0.0063,43.1824,-78.2160,1.2942,0.3353,-1.1099,-0.0109,-0.6264,0.4358,-0.0109,0,0
1789855382.1923,42.6093,-77.0623,-1.0997,0.2975,-0.0232,136,-0.0065,43.1824,-78.2160,1.2883,0.3293,-1.1098,-0.0101,-0.5771,0.4362,-0.0101,0,0
1789855382.2422,42.6143,-77.0733,-1.1017,0.3015,-0.0498,136,-0.0071,43.1824,-78.2160,1.2762,0.3172,-1.1095,-0.0078,-0.4452,0.4371,-0.0078,0,0
1789855382.2926,42.6194,-77.0843,-1.1034,0.3032,-0.0423,136,-0.0076,43.1824,-78.2160,1.2641,0.3051,-1.1092,-0.0058,-0.3324,0.4379,-0.0058,0,0
1789855382.3421,42.6221,-77.0898,-1.1039,0.3060,-0.0299,136,-0.0078,43.1824,-78.2160,1.2579,0.2990,-1.1091,-0.0052,-0.2997,0.4382,-0.0052,0,0
1789855382.3956,42.6276,-77.1006,-1.1037,0.3025,0.0041,136,-0.0078,43.1824,-78.2160,1.2458,0.2869,-1.1092,-0.0055,-0.3139,0.4381,-0.0055,0,0
1789855382.4426,42.6328,-77.1113,-1.1042,0.2974,-0.0125,136,-0.0080,43.1824,-78.2160,1.2339,0.2750,-1.1092,-0.0049,-0.2823,0.4383,-0.0049,0,0
1789855382.4925,42.6373,-77.1222,-1.1074,0.2942,-0.0801,136,-0.0090,43.1824,-78.2160,1.2222,0.2632,-1.1085,-0.0011,-0.0622,0.4399,-0.0011,0,0
1789855382.5444,42.6421,-77.1330,-1.1096,0.2968,-0.0543,136,-0.0097,43.1824,-78.2160,1.2103,0.2514,-1.1081,0.0015,0.0885,0.4397,0.0015,0,0
1789855382.5921,42.6500,-77.1491,-1.1098,0.2986,0.0000,136,-0.0100,43.1824,-78.2160,1.1924,0.2335,-1.1080,0.0019,0.1074,0.4395,0.0019,0,0
1789855382.6420,42.6555,-77.1602,-1.1098,0.3100,0.0000,136,-0.0102,43.1824,-78.2160,1.1800,0.2211,-1.1080,0.0019,0.1085,0.4395,0.0019,0,0
1789855382.6954,42.6639,-77.1770,-1.1098,0.3129,0.0000,136,-0.0104,43.1824,-78.2160,1.1612,0.2024,-1.1079,0.0019,0.1102,0.4395,0.0019,0,0
1789855382.7420,42.6695,-77.1882,-1.1098,0.3129,0.0000,136,-0.0106,43.1824,-78.2160,1.1487,0.1899,-1.1079,0.0019,0.1115,0.4395,0.0019,0,0
1789855382.7921,42.6750,-77.1994,-1.1098,0.3129,0.0000,136,-0.0108,43.1824,-78.2160,1.1362,0.1774,-1.1079,0.0020,0.1127,0.4395,0.0020,0,0
1789855382.8452,42.6808,-77.2110,-1.1098,0.3242,0.0000,136,-0.0109,43.1824,-78.2160,1.1232,0.1644,-1.1079,0.0020,0.1140,0.4395,0.0020,0,0
1789855382.8954,42.6895,-77.2286,-1.1098,0.3271,0.0000,136,-0.0112,43.1824,-78.2160,1.1036,0.1448,-1.1078,0.0020,0.1160,0.4395,0.0020,0,0
1789855382.9422,42.6953,-77.2403,-1.1098,0.3271,0.0000,156,0.0070,42.7595,-77.3553,0.1317,0.1317,-1.0622,0.0477,2.7318,0.0000,0.0000,0,1
1789855382.9925,42.7012,-77.2518,-1.1093,0.3238,0.0144,156,0.0068,42.7595,-77.3553,0.1188,0.1188,-1.0582,0.0511,2.9251,0.0000,0.0000,0,1
1789855383.0425,42.7067,-77.2624,-1.1083,0.2969,0.0234,156,0.0064,42.7595,-77.3553,0.1069,0.1069,-1.0549,0.0535,3.0641,0.0000,0.0000,0,1
1789855383.0921,42.7109,-77.2706,-1.1081,0.2316,0.0066,156,0.0063,42.7595,-77.3553,0.0976,0.0976,-1.0505,0.0576,3.3015,0.0000,0.0000,0,1
1789855383.1423,42.7138,-77.2762,-1.1080,0.1575,0.0028,156,0.0062,42.7595,-77.3553,0.0914,0.0914,-1.0468,0.0611,3.5016,0.0000,0.0000,0,1
1789855383.1928,42.7155,-77.2796,-1.1079,0.0948,0.0007,156,0.0062,42.7595,-77.3553,0.0876,0.0876,-1.0444,0.0636,3.6429,0.0000,0.0000,0,1
1789855383.2421,42.7160,-77.2811,-1.1086,0.0124,-0.0131,156,0.0064,42.7595,-77.3553,0.0860,0.0860,-1.0412,0.0673,3.8581,0.0000,0.0000,0,1
1789855383.2924,42.7151,-77.2796,-1.1092,-0.0424,-0.0169,156,0.0065,42.7595,-77.3553,0.0877,0.0877,-1.0406,0.0687,3.9342,0.0000,0.0000,0,1
1789855383.3427,42.7132,-77.2760,-1.1097,-0.1023,-0.0115,156,0.0067,42.7595,-77.3553,0.0918,0.0918,-1.0424,0.0673,3.8565,0.0000,0.0000,0,1
1789855383.3922,42.7103,-77.2703,-1.1100,-0.1609,-0.0064,156,0.0068,42.7595,-77.3553,0.0983,0.0983,-1.0462,0.0638,3.6554,0.0000,0.0000,0,1
1789855383.4421,42.7063,-77.2625,-1.1102,-0.2180,-0.0073,156,0.0069,42.7595,-77.3553,0.1070,0.1070,-1.0507,0.0596,3.4148,0.0000,0.0000,0,1
1789855383.4923,42.7014,-77.2527,-1.1105,-0.2746,-0.0064,156,0.0070,42.7595,-77.3553,0.1179,0.1179,-1.0557,0.0548,3.1418,0.0000,0.0000,0,1
1789855383.5420,42.6927,-77.2356,-1.1114,-0.3209,-0.0198,156,0.0073,42.7595,-77.3553,0.1371,0.1371,-1.0617,0.0497,2.8498,0.0000,0.0000,0,1
1789855383.5930,42.6871,-77.2244,-1.1114,-0.3128,0.0000,156,0.0074,42.7595,-77.3553,0.1496,0.1496,-1.0658,0.0456,2.6115,0.0000,0.0000,0,1
1789855383.6421,42.6818,-77.2136,-1.1114,-0.3018,0.0000,156,0.0074,42.7595,-77.3553,0.1617,0.1617,-1.0692,0.0422,2.4165,0.0000,0.0000,0,1
1789855383.6925,42.6765,-77.2029,-1.1114,-0.2986,0.0000,156,0.0075,42.7595,-77.3553,0.1736,0.1736,-1.0721,0.0393,2.2502,0.0000,0.0000,0,1
1789855383.7470,42.6713,-77.1925,-1.1116,-0.2887,-0.0049,156,0.0076,42.7595,-77.3553,0.1852,0.1852,-1.0743,0.0373,2.1364,0.0000,0.0000,0,1
1789855383.7922,42.6635,-77.1773,-1.1126,-0.2846,-0.0195,156,0.0079,42.7595,-77.3553,0.2023,0.2023,-1.0763,0.0363,2.0821,0.0000,0.0000,0,1
1789855383.8420,42.6582,-77.1675,-1.1141,-0.2789,-0.0382,156,0.0083,42.7595,-77.3553,0.2134,0.2134,-1.0764,0.0378,2.1637,0.0000,0.0000,0,1
1789855383.8951,42.6529,-77.1577,-1.1161,-0.2772,-0.0492,156,0.0088,42.7595,-77.3553,0.2245,0.2245,-1.0760,0.0401,2.2958,0.0000,0.0000,0,1
1789855383.9423,42.6449,-77.1436,-1.1200,-0.2706,-0.0639,156,0.0097,42.7595,-77.3553,0.2408,0.2408,-1.0747,0.0452,2.5922,0.0000,0.0000,0,1
1789855383.9921,42.6399,-77.1342,-1.1217,-0.2656,-0.0423,156,0.0101,42.7595,-77.3553,0.2514,0.2514,-1.0750,0.0467,2.6759,0.0000,0.0000,0,1
1789855384.0424,42.6352,-77.1249,-1.1224,-0.2599,-0.0174,156,0.0102,42.7595,-77.3553,0.2618,0.2618,-1.0761,0.0462,2.6475,0.0000,0.0000,0,1
1789855384.0948,42.6308,-77.1157,-1.1221,-0.2548,0.0053,156,0.0101,42.7595,-77.3553,0.2720,0.2720,-1.0781,0.0441,2.5249,0.0000,0.0000,0,1
1789855384.1422,42.6249,-77.1021,-1.1199,-0.2462,0.0426,156,0.0094,42.7595,-77.3553,0.2868,0.2868,-1.0823,0.0377,2.1581,0.0000,0.0000,0,1
1789855384.1934,42.6229,-77.0977,-1.1192,-0.2420,0.0423,156,0.0092,42.7595,-77.3553,0.2916,0.2916,-1.0835,0.0357,2.0481,0.0000,0.0000,0,1
1789855384.2451,42.6171,-77.0849,-1.1181,-0.2335,0.0174,156,0.0089,42.7595,-77.3553,0.3057,0.3057,-1.0861,0.0319,1.8300,0.0000,0.0000,0,1
1789855384.2922,42.6131,-77.0767,-1.1181,-0.2275,0.0000,156,0.0089,42.7595,-77.3553,0.3147,0.3147,-1.0870,0.0310,1.7771,0.0000,0.0000,0,1
1789855384.3419,42.6071,-77.0650,-1.1192,-0.2185,-0.0226,156,0.0091,42.7595,-77.3553,0.3279,0.3279,-1.0874,0.0318,1.8201,0.0000,0.0000,0,1
1789855384.3934,42.6030,-77.0576,-1.1208,-0.2114,-0.0415,156,0.0095,42.7595,-77.3553,0.3364,0.3364,-1.0870,0.0339,1.9407,0.0000,0.0000,0,1
1789855384.4423,42.5990,-77.0502,-1.1225,-0.2087,-0.0419,156,0.0099,42.7595,-77.3553,0.3447,0.3447,-1.0866,0.0360,2.0598,0.0000,0.0000,0,1
1789855384.4919,42.5934,-77.0395,-1.1240,-0.2005,-0.0248,156,0.0101,42.7595,-77.3553,0.3569,0.3569,-1.0867,0.0373,2.1351,0.0000,0.0000,0,1
1789855384.5426,42.5900,-77.0325,-1.1244,-0.1944,-0.0108,156,0.0102,42.7595,-77.3553,0.3646,0.3646,-1.0872,0.0372,2.1313,0.0000,0.0000,0,1
1789855384.5923,42.5867,-77.0256,-1.1242,-0.1909,0.0048,156,0.0101,42.7595,-77.3553,0.3723,0.3723,-1.0881,0.0361,2.0692,0.0000,0.0000,0,1
1789855384.6420,42.5835,-77.0189,-1.1242,-0.1849,0.0000,156,0.0100,42.7595,-77.3553,0.3797,0.3797,-1.0888,0.0354,2.0289,0.0000,0.0000,0,1
1789855384.6950,42.5805,-77.0123,-1.1235,-0.1808,0.0178,156,0.0098,42.7595,-77.3553,0.3869,0.3869,-1.0900,0.0336,1.9235,0.0000,0.0000,0,1
1789855384.7424,42.5777,-77.0058,-1.1225,-0.1792,0.0248,156,0.0094,42.7595,-77.3553,0.3940,0.3940,-1.0912,0.0313,1.7951,0.0000,0.0000,0,1
1789855384.7935,42.5747,-76.9995,-1.1223,-0.1723,0.0050,156,0.0093,42.7595,-77.3553,0.4009,0.4009,-1.0919,0.0305,1.7458,0.0000,0.0000,0,1
1789855384.8419,42.5704,-76.9905,-1.1223,-0.1664,0.0000,156,0.0093,42.7595,-77.3553,0.4110,0.4110,-1.0926,0.0297,1.7030,0.0000,0.0000,0,1
1789855384.8920,42.5676,-76.9848,-1.1224,-0.1569,-0.0020,156,0.0092,42.7595,-77.3553,0.4173,0.4173,-1.0930,0.0294,1.6847,0.0000,0.0000,0,1
